name_zh,name_en,region,address,state,old,a,b,c,d,e,f,g,h,latitude,longitude,UID,no_img
大港善财童子庙,Sungai Besar Sian Chai Tong Zhi Temple,沙白安南縣,"32, Jalan 7, Bagan Sungai Besar, 45300 Sungai Besar, Selangor",雪兰莪,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3.6740808,100.9810299,,
大港天德堂,Sungai Besar Tien Teck Tong,沙白安南縣,"14, Jalan 5, Bagan Sungai Besar, 45300 Sungai Besar, Selangor",雪兰莪,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3.66939,100.9870366,,
大港仙法师公古庙,Sungai Besar Fak Sua Kong Ku Mio,沙白安南縣,"Jalan 5, Bagan Sungai Besar, 45300 Sungai Besar, Selangor",雪兰莪,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3.6718797,100.9816354,,
大港永安宫,Sungai Besar Eng Onn Kong,沙白安南縣,"Jalan Datuk Taiban, 45300 Sungai Besar, Selangor",雪兰莪,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3.6740128,100.9893687,,
利安庙,Lee Onn Temple,乌鲁冷岳,"79, Jalan Bukit Angkat, Bukit Angkat, 43000 Kajang, Selangor",雪兰莪,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2.9967698,101.7708502,,
无拉港玉皇庙,Balakong Yu Huang Temple,乌鲁冷岳,"34, Kampung Bahru Balakong, 43300 Seri Kembangan, Selangor.",雪兰莪,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3.0276288,101.7503253,,
丰天宫,Hong Tian Temple,烏魯冷岳縣,"Lot No. 2, Sungai Chua New Village, 43000 Kajang, Selangor",雪兰莪,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2.99104,101.7805298,,
凤山寺,Feng Shan Si,烏魯冷岳縣,"Batu 16, Jalan Reko, 43000 Kajang, Selangor.",雪兰莪,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2.976577,101.7895478,,
观音亭,Kuan Yin Temple,烏魯冷岳縣,"65, Jalan Bukit, 43000 Kajang, Selangor.",雪兰莪,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2.9787136,101.7916545,,
魁镇庙,Kajang Kui Zhen Temple,烏魯冷岳縣,"Lot 5791-A, Taman Sri Reko, Jalan Reko, 43000 Kajang, Selangor",雪兰莪,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2.9786551,101.787192,,
三清宫,Sam Ching Kong,烏魯冷岳縣,"Batu 14, Jalan Tekali, Sungai Makau, 43100 Ulu Langat, Selangor",雪兰莪,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3.1123042,101.8161819,,
师爷宫,Shen Sze She Yak Temple,烏魯冷岳縣,"Lot 22, 23, Jalan Mendaling, 43000 Kajang, Selangor.",雪兰莪,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2.9922621,101.7866832,,
仙四师爷庙,Ulu Langat Sze Yah Temple,烏魯冷岳縣,"Lot 4785, Sungai Tekali, 43100 Ulu Langat, Selangor",雪兰莪,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3.111309,101.8339043,,
地藏庵,Dizang an,北海,"Kampung Bagan Jermal, 12300 Butterworth, Penang",槟城,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.428528,100.379007,,
广德宫,Guang De Gong Temple,北海,"25, Bandar Perai Permatang Pauh,13500 Pulau Pinang, Pulau Pinang",槟城,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.4111956,100.4199901,,
靈應社,Lingying she,北海,"2227, 14, Jalan Raja Uda, Telok Air Tawar, 12300 Butterworth, Pulau Pinang",槟城,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.4415355,100.3876252,,
天福宫,Tianfu gong,北海,"Jalan Pantai Bersih, 13000 Butterworth, Pulau Pinang",槟城,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.4431467,100.378963,,
鳳山寺,Fengshan si,槟城龙凤宫,"165-B, Jelutong Barat, Pulau Pinang.",槟城,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.3892431,100.3113272,,
慈濟宫,Choo Chay Keong,槟岛,"No 7, Armenian Street, Penang.",槟城,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.4147348,100.3380186,,
海珠嶼大伯公廟,Tanjong Tokong Thai Pak Koong Temple,槟岛,"336, Jalan Tokong Thai Pak Koong, Tanjung Tokong, 11200 Tanjung Bungah, Pulau Pinang",槟城,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.4633718,100.3078049,,
胡靖古廟,Hujing gumiao,槟岛,"41, Lebuh Muntri, George Town, 10450 George Town, Pulau Pinang",槟城,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.4198469,100.3358672,,
清觀寺,Cheng Kon Sze Temple,槟岛,"Jln TM Bukit Penara, Pulau Pinang",槟城,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.3856725,100.260039,,
邱氏宗祠龍山堂,Qiushi zongci longshantang,槟岛,"18, Cannon Square, George Town, 10450 George Town, Pulau Pinang",槟城,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.4145738,100.3372688,,
伍氏家廟,Wushi jiamiao,槟岛,"40, Lebuh King, George Town, 10200 George Town, Pulau Pinang",槟城,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.4182712,100.3398871,,
青雲巖（槟城蛇庙）,Snake Temple,槟岛峇六拜,"Jalan Sultan Azlan Shah, Bayan Lepas Industrial Park, 11900 Bayan Lepas, Pulau Pinang",槟城,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.3090661,100.282753,,
觀音寺,Guanyin si (lianhua ge),槟岛蓮花閣,"296 B, West Jelutong, Penang.",槟城,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.400253,100.3217479,,
寶譽堂,Baoyu tang,槟岛乔治市,"251, Jalan Burma, George Town, 10350 George Town, Pulau Pinang",槟城,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.4276086,100.3154033,,
城隍廟,Seng Hong Beow Temple,槟岛乔治市,"77-2-13, Jalan S.P.Chelliah, 10150 George Town, Pulau Pinang",槟城,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.4086834,100.3247267,,
大伯公福德祠,Thai Pak Koong Temple,槟岛乔治市,"32A, Lebuh King, Penang.",槟城,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.4185538,100.3400694,,
大圓佛堂,Ta Yuen Foh Thang Temple,槟岛乔治市,"212B, Jalan Macalister, 10300 Pulau Pinang, 10450 George Town, Pulau Pinang",槟城,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.4172219,100.3224644,,
福壽宫,,槟岛乔治市,"228A, Jalan Burma, Pulau Tikus, 10350 George Town, Pulau Pinang",槟城,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.4297539,100.3134771,,
广福宫(廣福宮/觀音亭),Kuan Im Teng,槟岛乔治市,"30, Jalan Masjid Kapitan Keling, George Town, 10200 George Town, Pulau Pinang",槟城,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.4191024,100.3392938,,
開山王廟,Kai San Ong Temple,槟岛乔治市,"265, Jalan Madrasah, Jelutong Timur, Pulau Pinang, Jalan Sultan Azlan Shah, 11600 George Town, Pulau Pinang",槟城,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.3890469,100.3141869,,
劉關張趙廟,Koo Siang Wooi Koon Penang,槟岛乔治市,"67, Lebuh King, George Town, 10200 George Town, Pulau Pinang",槟城,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.4168907,100.3392762,,
六桂堂,Liuguitang,槟岛乔治市,"45, Jalan Westlands, George Town, 10400 George Town, Pulau Pinang",槟城,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.4210147,100.3212686,,
魯班古廟,Penang Loo Pun Hong,槟岛乔治市,"70, Love Lane Georgetown, Penang.",槟城,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.4191595,100.3366512,,
清龍宫,Qin Long Gong Temple,槟岛乔治市,"Next 670-A, Jelutong Road, Penang.",槟城,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.3872352,100.3125971,,
水美宫,Shuimei gong,槟岛乔治市,"74, Jalan Bagan Jermal, 10470 Pulau Pinang, 10470 George Town, Pulau Pinang",槟城,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.4395941,100.3068003,,
極樂寺,Kek Lok Si Temple,槟岛亚依淡,"Kek Lok Si Temple, 11500 Air Itam, Penang",槟城,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.3996413,100.2736126,,
天公壇,Tien Kong Than Temple,槟岛亚依淡,"Thean Kong Thnuan Chinese Temple, Hill Raiway, Jalan Pokok Cherry, Penang.",槟城,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.4095217,100.2774588,,
伯公廟,Bogong miao,大山脚伯公埕,"Jalan Pasar, 14000 Bukit Mertajam, Pulau Pinang",槟城,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.3640408,100.460672,,
福德祠,Fude ci,高淵,"Jalan Atas, Nibong Tebal, Seberang Perai Selatan, Penang.",槟城,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.1671864,100.4772959,,
雷方邝宗祠溯源堂,,槟城,"1, Jalan Masjid, 10200 Pulau Pinang.",槟城,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5.4192378,100.3353968,,
梁氏家庙,,槟城,"65, Jalan Perak, 10150 Penang.",槟城,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5.416588,100.3167173,,
聖古庙,Bagan Serai Shenggu Miao,巴眼色海,"Jalan Besar, Kampung Alor Senggut, 34300 Bagan Serai, Perak",霹雳,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.010751,100.535301,,
昭惠廟,Chiau Hooi Chinese Temple,瓜拉江沙,"37A, Jalan Taiping, 33000 Kuala Kangsar, Perak",霹雳,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.7721088,100.9232555,,
金寶古廟,Kampar Temple,金寶,"Kampung Masjid, 31900 Kampar, Perak",霹雳,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.315956,101.1526999,,
鳳山寺,Fengshan si,太平,"Kampung Bengali, 34000 Taiping, Perak",霹雳,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.838397,100.7266748,,
檺林宮,Gaolin gong,太平,"53, Jalan Raja Sulung Hulu, Taiping, Perak.",霹雳,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.8419029,100.7299995,,
 绥靖伯庙,Taiping Matang Sui Jing Bo Miao,太平马登,"Jalan Titi Kertang, Kampung Pekan Matang, 34750 Matang, Perak",霹雳,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.815366,100.6742493,,
垻羅（大伯公）古廟,Paloh Koo Miu,怡保,"89-91, Jalan Bijeh Timah, 30000 Ipoh, Perak",霹雳,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.5931879,101.0780668,,
水月宫（观音庙）,Shui Yue Gong Temple,怡保,"3, Jalan Sultan Idris Shah, Kampong Jawa, 30000 Ipoh, Perak",霹雳,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.5983711,101.0779664,,
大覺華寺,Da juehua si,吉隆坡,"Jalan Senjolong, Taman Pertama, 55300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",吉隆坡,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.1158445,101.7324585,,
登彼岸,Dharma Realm Guan Yin Sagely Monastery,吉隆坡,"Jalan Ampang, Kuala Lumpur, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",吉隆坡,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.1590323,101.7142178,,
七寶禪寺 [慈雲山],Qibao chansi,吉隆坡,"Wilayah Persekutuan Kuala Lumpur, Kuala Lumpur, Jalan Sungai Besi, Batu",吉隆坡,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.122631,101.7085736,,
千佛寺,Qianfo si,吉隆坡,"Chin Foot Sze Temple, Jalan Kerayong, Wilayah Persekutuan50460 Kuala Lumpur, Federal Territory of Kuala Lumpur",吉隆坡,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.1172848,101.696663,,
譚公仙聖廟,Tangong xiansheng miao,吉隆坡,"Lot 9416, Jalan Jambu Berasa 2, Jinjang Selatan, Kuala Lumpur.",吉隆坡,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.205697,101.6617298,,
天后宮,Thean Hou Temple,吉隆坡,"65, Persiaran Endah, Taman Persiaran Desa, 50460 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",吉隆坡,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.1219425,101.6876447,,
仙四師爺宮,Xian sishiye gong,吉隆坡,"113A, Jalan Tun H S Lee, City Centre, 50050 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",吉隆坡,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.1456939,101.696422,,
中马六桂堂,Central Malaysia Liu Kwee Tang Clansmen,吉隆坡,"124- C, Jalan Imbi 55100 Kuala Lumpur.",吉隆坡,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3.1455867,101.7147201,,
勇全殿,Ong Kah Yong Temple,马六甲怡力,"195, Jalan Parameswara, Bandar Hilir, Melaka.",马六甲,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.1897823,102.2581561,,
保安宫,Poh Onn Kong Temple,马六甲,"152, Jalan Bunga Raya, Melaka.",马六甲,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.2002062,102.2514281,,
寶山亭,Sam Po Keng Temple,马六甲,"Jalan Puteri Hang Li Poh, Bukit Cina, 75100 Melaka",马六甲,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.198584,102.257366,,
大伯公祠,Dabogong ci,马六甲,"41, Jalan Tukang Besi, 75200 Melaka",马六甲,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.196075,102.2481533,,
觀音堂,Kwan Yin Tang Temple,马六甲,"133, Jalan Hang Jebat, 75200 Melaka",马六甲,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.1978152,102.2452498,,
廣福宫,Guangfu gong,马六甲,"1, Lorong Masjid, Melaka.",马六甲,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.1997382,102.2470845,,
湖海殿,Huhai dian,马六甲,"13, Jalan Kampung Pantai, 75200 Melaka",马六甲,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.1966581,102.2495513,,
華德宫,Huade gong,马六甲,"4, Kampung Tiga Off, Jalan Portugis, Melaka.",马六甲,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.2001272,102.2468174,,
青雲亭,Cheng Hoon Teng Temple,马六甲,"25, Jalan Tokong, Kampung Dua, 75200 Melaka",马六甲,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.1975328,102.2468345,,
三寶山,Bukit Cina,马六甲,"Jalan Puteri Hang Li Poh, Bukit Cina, 75100 Melaka",马六甲,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.198584,102.257366,,
三多廟,Melaka San Duo Temple,马六甲,"41, Jalan Tukang Besi, 75200 Melaka",马六甲,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.196075,102.2481533,,
天德宫,Tiande gong,马六甲,"118, Jalan Hang Jebat, 75200 Melaka",马六甲,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.1973615,102.2461866,,
玉虚宫,Geok Hu Keng,马六甲,"2½, 75200, Malacca",马六甲,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.2083834,102.216671,,
千古廟 [仙四师爷],Qiangu miao,芙蓉,"Batu ½, Jalan Rasah, 70300 Seremban, Negeri Sembilan.",森美兰,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.710451,101.9418983,,
譚公仙聖廟,Tangong xiansheng miao,芙蓉,"41, Jalan Kapitan Tam Yeong, Taman Sim, 70000 Seremban, Negeri Sembilan",森美兰,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.7283718,101.9408916,,
天师爺宮,Tian shiye miao,芙蓉,"Bukit Jung, Jalan Temiang, Seremban, Negeri Sembilan.",森美兰,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.744415,101.9402078,,
紫竹（竺）亭,Zizhu ting,芙蓉,"2562, Jln Tun Dr. Ismail, Seremban, 70200 Seremban, Negeri Sembilan",森美兰,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.7391755,101.9275446,,
三聖宫,San Sheng Gong Chinese Temple,瓜拉比朥,"Taman Pilah Jaya, 72000 Kuala Pilah, Negeri Sembilan",森美兰,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.741235,102.238546,,
福顺廟,Fushun miao,豐順港,"Jalan Jemaluang, Mersing Kechil, 86800 Mersing, Johor",柔佛,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.4228473,103.8363454,,
天后宫,Tianhou gong,哥打丁宜,"Jalan Bypass Kota Tinggi, Kota Tinggi, Johor.",柔佛,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.7255786,103.9120878,,
慈光亭,Ciguang ting,昔加末,"1, Jalan Genuang, Kampung Abdullah, 85000 Segamat, Johor",柔佛,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.4977934,102.8303844,,
靈福宫,Lingfu gong,新文龍,"Jalan Kampung Sungai Ayam Laut, 83200 Senggarang, Johor",柔佛,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.7578199,102.931626,,
天后宫,Tianhou gong,淡馬魯,"No 67,Kampung Baru,28000 Temerloh,Pahang.",彭亨,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.4638145,102.4312207,,
觀音堂,Guanyin Tang,都赖路,"8, Taman Raub Jaya 6/1, Taman Raub Jaya 6, 27600 Raub, Pahang",彭亨,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.7682244,101.8511899,,
廣福廟,Guangfu miao,關丹,"Jalan Bukit Setongkol, Kampung Jalan Corry, 25200 Kuantan, Pahang",彭亨,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.8091256,103.314929,,
天后宫,Thean Hou Temple (1898),立卑,"65，Persiaran Endah, Taman Persiaran Desa,50460 Kuala Lumpur,Wilayah Persekutuan Kuala Lumpur",彭亨,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.1219425,101.6876447,,
古城堂,,彭亨,"P3, Tingkat 2 Taman Dahlia Ketari,28700 Bentong, Pahang.",彭亨,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3.5135886,101.9137885,,
廣福廟,Guangfu miao,文冬,"6, Jalan Loke Yew, 28700 Bentong, Pahang",彭亨,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.5235143,101.9087351,,
慶興廟,Qingxing miao,巴東色海,"30, 176, Kampung Pering, 06100 Kodiang, Kedah",吉打,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.3644421,100.3315901,,
廣福宫,Guangfu gong,吉打居林,"292, Jalan Market, Kulim, Kedah.",吉打,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.3697088,100.5555918,,
廣福宫,Guangfu gong,亞羅士打,"Pekan Simpang Kuala, Alor Star, Kedah.",吉打,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.0993552,100.3659308,,
聖春宮 [赤脚妈祖庙],Shengchun gong,哥打峇汝,"Kampung Tokong, 16450 Ketereh, Kelantan",吉兰丹,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.942733,102.2112011,,
鎭興宮 [吉蘭丹唐人坡],Zhenxing gong,哥打峇汝,"Jalan Kampung Cina, Bandar Kota Bharu, 15300 Kota Bharu, Kelantan",吉兰丹,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.1407601,102.2363215,,
